LotFrontage,OverallCond,YearRemodAdd,MasVnrArea,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SalePrice,MSZoningBin,LotShapeBin,NeighborhoodBin,HouseStyleBin,RoofStyleBin,MasVnrTypeBin,ExterQualBin,FoundationBin,BsmtQualBin,BsmtCondBin,BsmtExposureBin,BsmtFinType1Bin,BsmtFinType2Bin,HeatingQCBin,CentralAirBin,ElectricalBin,KitchenQualBin,GarageTypeBin,GarageFinishBin,GarageQualBin,PavedDriveBin,FenceBin,SaleTypeBin,MSSubClassBin,HowOld,BsmtType1Info,AllBaths,Porches,AverageRoomSize,NonObligatoryRooms,ExteriorMatAdd,FireplaceInfoAdd,OverallQualSimple,GarageCarsSimple,1stFlrSFNorm,LotAreaNorm
80.0,5,1998,0.0,0,866,866,913,7.484368643286131,0,0,2,1,3,1,198,36,0,0,0,0,12.195517131590657,4,1,5,3,1,1,2,2,4,3,4,3,3,5,2,2,3,3,3,3,3,2,1,4,12,0,2.5,36,254.14285714285714,2.0,6,1,7,2,6.763884908562435,9.249657234353133
50.0,8,1997,0.0,0,884,884,464,7.207118856207756,1,0,1,0,3,1,0,0,208,0,0,0,11.669929213779893,3,1,2,1,1,1,2,1,3,3,2,3,3,5,2,2,2,2,2,3,1,2,1,2,85,0,2.0,208,224.66666666666666,1.0,2,3,5,1,6.784457062637643,8.699681400989514
75.0,5,2001,171.0,0,1630,1630,0,7.396948602621014,0,0,2,0,3,1,74,234,0,0,0,0,12.269047444691562,4,1,5,1,1,1,3,2,4,3,2,3,3,5,2,2,3,3,2,3,3,2,1,3,10,0,2.0,234,232.85714285714286,2.0,6,4,7,2,7.396335293800808,9.18512512283512
78.0,6,1975,0.0,0,268,1056,0,6.980075940561763,1,0,1,1,3,1,0,88,0,0,0,0,11.941455846009388,4,1,4,1,1,1,2,1,4,3,2,3,3,5,2,2,2,3,3,3,3,1,1,3,32,2364,2.5,88,153.42857142857142,2.0,3,1,5,2,6.97914527506881,9.224341891611996
90.0,7,1991,234.0,177,1496,2158,0,7.69484807238461,0,0,2,0,3,1,84,70,0,0,0,0,12.513189630620563,4,2,4,1,2,1,3,1,4,3,3,3,2,4,2,2,3,3,3,3,3,2,1,3,20,1455,2.0,70,274.5,3.0,3,4,7,3,7.694392802629421,9.59458184363272
0.0,4,1966,0.0,0,0,1056,0,6.963189985870238,1,0,1,0,2,1,0,42,0,0,0,0,11.580584113444043,2,1,4,1,1,1,2,1,3,3,2,3,3,3,2,2,2,2,2,3,3,1,1,3,41,3168,2.0,42,176.0,2.0,3,1,4,1,6.962243464266207,9.093918908958932
70.0,5,2003,120.0,0,1342,1682,0,7.438971592395862,1,0,2,0,3,1,192,23,0,0,0,0,12.206072645530174,4,1,5,1,1,1,3,2,4,3,4,4,3,5,2,2,3,3,3,3,3,2,1,3,4,1360,3.0,23,212.5,3.0,6,1,6,2,7.438383530044307,9.119977931895791
70.0,7,1980,0.0,108,319,931,0,7.157735484249907,1,0,1,0,3,1,0,0,0,0,0,0,11.84939770159144,4,1,3,1,1,1,2,1,3,3,2,3,2,3,2,2,2,2,2,3,3,2,1,3,47,1512,2.0,0,183.28571428571428,2.0,2,1,5,2,7.1569563646156364,8.957252944288902
85.0,5,2006,420.0,0,440,1660,0,7.415175109613295,1,0,2,0,3,1,322,50,0,0,0,0,12.577636201962656,4,2,6,1,2,3,3,2,6,3,3,4,3,5,2,2,3,3,3,3,3,2,2,3,1,4880,3.0,50,184.44444444444446,4.0,6,5,8,2,7.414572881350589,9.228474942171665
70.0,5,1992,0.0,0,1055,1055,790,7.520776415062797,0,0,2,1,3,1,635,104,0,0,0,400,12.14950229404178,4,1,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,19,0,2.5,104,205.0,4.0,2,4,6,2,6.961296045910167,9.325364048544964
152.0,7,2005,0.0,0,132,559,672,7.469083884921234,0,0,2,0,4,1,325,12,0,0,0,0,12.007621706806335,4,2,4,1,1,1,3,1,4,3,4,4,3,4,2,2,2,2,3,3,3,2,1,2,23,1708,2.0,12,194.66666666666666,3.0,2,1,8,2,6.984716320118266,9.403849118160702
50.0,6,1950,0.0,0,328,672,0,6.511745329644728,1,0,1,0,2,1,0,113,0,0,0,0,11.635143097694478,4,1,2,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,2,3,1,2,1,1,69,1032,2.0,113,134.4,1.0,2,1,4,1,6.51025834052315,9.14216859187285
0.0,9,2001,0.0,0,0,648,0,6.8679744089702925,1,1,0,0,0,1,88,0,0,0,0,0,11.884489021402711,4,2,3,2,1,1,2,1,3,4,4,4,3,5,2,2,2,3,2,3,3,2,1,3,42,2592,1.5,0,240.0,2.0,6,1,4,1,6.866933284461882,9.234740258799718
69.0,5,1962,0.0,0,141,925,0,6.907755278982137,1,0,1,0,3,1,150,72,0,0,0,0,11.809319478024031,4,2,3,2,1,1,2,1,3,3,4,2,3,3,2,2,2,3,2,3,3,2,1,2,45,1568,2.0,72,142.71428571428572,2.0,2,1,5,1,6.906754778648554,9.230731061623917
99.0,5,1966,0.0,374,340,894,0,6.796823718274855,0,0,1,0,3,1,0,0,0,0,0,0,11.736069016284437,4,2,3,1,1,1,2,1,3,3,2,3,2,3,2,2,2,2,3,3,3,1,1,3,42,540,1.0,0,149.0,1.0,6,1,5,1,6.795705775173514,8.867145589594143
68.0,5,1978,0.0,0,0,0,584,7.551186867296149,0,0,2,0,4,2,0,0,0,0,0,0,11.626254150277232,3,1,3,1,1,1,2,1,1,1,1,1,1,3,2,2,2,3,2,3,3,2,1,2,33,0,2.0,0,211.33333333333334,2.0,6,1,6,2,7.183870715062453,9.097283649683886
72.0,5,2009,72.0,0,364,1300,0,7.181591944611865,1,0,2,0,3,1,135,112,0,0,0,0,12.343466568968994,5,1,6,1,1,3,3,2,4,3,3,4,3,5,2,2,3,3,3,3,3,2,2,3,1,3744,3.0,112,187.71428571428572,2.0,6,1,8,2,7.1808311990445555,9.0642735958414
52.0,5,1950,0.0,0,0,0,240,6.816735880594968,0,0,1,0,2,1,0,0,0,0,0,0,11.296012463406655,3,1,2,1,1,1,2,1,1,1,1,1,1,4,1,2,2,1,1,1,1,2,1,2,60,0,1.0,0,228.0,0.0,4,1,4,0,6.51025834052315,8.738895704934043
21.0,5,1971,236.0,0,672,672,546,7.105786129481271,0,0,1,1,3,1,201,0,0,0,0,0,11.424094251263613,3,1,1,3,1,1,2,1,3,3,2,3,3,3,2,2,2,1,1,1,1,2,1,2,36,0,1.5,0,152.25,3.0,6,1,6,0,6.51025834052315,7.427144133408616
66.0,5,1964,0.0,600,0,912,0,6.816735880594968,0,0,1,0,2,1,0,0,0,0,0,0,11.652687407345388,4,2,3,1,1,1,2,1,3,3,2,3,2,3,2,2,2,3,2,3,3,2,1,3,43,936,1.0,0,152.0,2.0,2,1,5,1,6.815639990074331,8.962007209588313
55.0,5,1968,0.0,492,210,952,0,7.10002716662926,0,0,1,0,3,1,0,63,0,0,0,0,11.805595078933049,4,1,3,1,2,1,2,1,3,3,2,2,2,5,2,2,2,3,2,3,3,2,1,3,41,500,1.0,63,201.83333333333334,1.0,3,4,5,1,7.099201743553092,9.018089684104343
78.0,6,1950,320.0,0,844,1040,678,7.52131798019924,0,0,2,0,3,1,0,0,0,0,0,0,11.870599909242044,4,1,3,1,1,1,2,1,3,3,3,3,3,5,2,2,2,3,2,3,3,1,1,2,59,588,2.0,0,230.75,3.0,2,5,6,1,7.0630481633881725,9.258844781035798
89.0,3,1951,44.0,0,1380,2136,0,7.667158255319148,0,0,2,0,4,1,0,30,0,0,0,0,11.834284063781393,4,1,3,1,2,1,2,1,3,2,2,2,3,3,1,1,2,2,2,3,3,1,1,3,56,1512,2.0,30,267.0,2.0,2,1,5,2,7.666690200080086,9.276221741089696
60.0,5,2005,0.0,0,64,788,702,7.307202314764738,1,0,2,1,3,1,100,75,0,0,0,0,12.122691036591123,4,2,4,3,1,1,3,2,4,3,4,4,3,5,2,2,3,3,4,3,3,2,1,4,5,2896,3.5,75,165.55555555555554,4.0,6,5,7,2,6.669498089857879,9.641148287756142
65.0,8,1958,63.0,0,81,588,0,7.037905963447182,0,1,1,0,3,1,224,0,0,0,0,0,11.884489021402711,4,1,3,2,2,1,2,1,3,3,4,4,3,5,2,2,2,3,3,3,3,1,1,3,50,2028,1.5,0,162.57142857142858,2.0,6,1,6,1,7.037027614686276,9.257510176452573
86.0,5,2007,74.0,0,894,894,1039,7.56734567601324,0,0,2,1,4,1,100,18,0,0,0,0,12.273731294003989,4,2,6,3,1,3,3,2,4,3,3,3,3,5,2,2,3,3,4,3,3,2,1,4,2,0,2.5,18,193.3,4.0,6,5,6,3,6.795705775173514,9.58870831219998
72.0,8,2008,300.0,0,317,912,0,6.816735880594968,1,0,1,0,2,1,0,240,0,0,0,0,11.898187865760873,4,1,3,1,1,1,2,1,3,3,2,3,3,5,2,2,3,2,2,3,3,2,1,3,44,1785,2.0,240,152.0,2.0,6,1,5,2,6.815639990074331,9.090768236835338
65.0,5,2008,766.0,0,162,1702,0,7.440146680662688,1,0,1,1,1,1,0,72,0,0,224,0,12.813917896253697,4,1,7,1,2,1,4,2,6,3,2,4,3,5,2,2,4,3,4,3,3,2,2,4,1,6160,2.5,296,212.75,5.0,2,5,9,3,7.43955930913332,9.079092085366229
70.0,5,1960,0.0,0,409,1075,0,7.318539548567902,0,0,2,0,4,1,0,0,0,0,0,0,11.751942365440728,4,1,3,2,2,1,2,1,3,3,2,3,3,4,2,2,2,2,2,3,3,1,1,3,49,1998,2.0,0,188.375,2.0,4,1,5,1,7.317876198626496,8.976009475021396
0.0,5,1977,1.0,211,652,1361,1259,7.8713112033234065,0,0,2,2,4,2,155,24,145,0,0,8300,12.154779351142624,4,2,3,1,2,1,2,1,4,3,2,4,3,5,2,2,2,3,3,3,1,2,1,2,31,1992,3.0,169,201.53846153846155,6.0,4,4,5,2,7.215975002651466,9.846440897156853
70.0,6,1962,120.0,0,303,1106,0,7.0825485693553,1,0,1,0,3,1,0,18,0,0,0,0,11.794337924408413,4,1,3,2,2,1,2,1,3,3,4,3,3,3,2,2,2,3,2,3,3,1,1,2,45,2409,2.0,18,170.0,2.0,2,1,5,2,7.081708586105575,8.952734767106872
70.0,5,1962,0.0,0,0,0,0,7.110696122978827,0,0,2,0,2,2,0,0,0,0,0,0,11.53076538309856,4,1,3,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,3,3,2,1,2,46,0,2.0,0,174.85714285714286,2.0,3,1,4,2,7.1098794630722715,9.194515821629212
0.0,5,1959,180.0,0,188,1188,0,7.080867896690782,1,0,1,0,3,1,0,0,0,0,0,0,11.863582336583399,4,2,3,1,2,1,2,1,3,3,2,3,3,2,2,2,2,3,3,3,3,1,1,3,52,3000,2.0,0,169.71428571428572,2.0,4,1,5,2,7.080026499922591,9.405989388981
55.0,6,1950,0.0,0,940,940,940,7.583247524303362,0,0,1,1,4,1,0,192,0,0,0,0,11.77528972943772,2,1,3,3,1,1,2,2,3,3,4,3,3,3,1,1,2,1,1,1,1,2,1,3,98,0,1.5,192,245.5,2.0,2,1,5,0,6.931471805599453,9.050875597325156
96.0,5,1950,0.0,0,747,747,892,7.487173694213739,0,0,1,1,4,1,203,40,0,0,0,0,11.841415931849784,4,1,5,3,1,1,2,1,4,3,3,3,3,4,2,1,2,2,2,2,1,2,1,3,93,0,1.5,40,178.4,4.0,2,1,5,1,6.79346613258001,9.48288342558516
36.0,5,2003,106.0,0,764,764,862,7.394493107219038,0,0,2,1,2,1,0,27,0,0,0,0,12.075394321888057,4,1,7,3,1,3,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,2,8,0,2.5,27,232.28571428571428,3.0,4,1,7,2,6.638567789166521,7.874358824729881
41.0,5,2005,0.0,0,847,847,1101,7.575071699507561,0,0,2,1,4,1,100,48,0,0,0,0,12.180754837545884,4,2,5,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,3,0,2.5,48,216.44444444444446,3.0,6,5,7,2,6.741700694652055,9.424967763522053
63.0,5,2005,0.0,0,1141,1141,0,7.040536390215956,0,0,1,1,3,1,0,0,0,0,0,0,11.867097278690842,4,1,4,1,1,1,3,2,4,3,2,3,3,5,2,2,2,2,2,3,3,2,1,3,2,0,1.5,0,163.0,2.0,6,1,6,2,7.039660349862076,9.47830431356186
64.0,5,2006,32.0,0,1048,1476,0,7.3031700512368,0,0,2,0,2,1,120,33,0,0,0,0,12.490875577231112,4,2,6,1,2,1,3,2,4,3,4,4,3,5,2,2,4,3,3,3,3,2,1,3,2,1712,2.0,33,212.0,3.0,6,5,8,2,7.302496423727326,9.109193189971226
65.0,5,2003,252.0,0,334,884,884,7.478169694159785,1,0,2,1,3,1,0,63,0,0,0,0,12.323411137947407,4,1,5,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,6,2200,3.5,63,196.44444444444446,4.0,6,1,7,2,6.784457062637643,9.0068768914288
83.0,6,2007,0.0,0,1689,1689,0,7.432483807917119,0,0,2,0,3,1,0,56,0,0,0,0,12.422505731952896,4,1,6,1,2,3,3,2,4,3,4,3,3,5,2,2,3,3,3,3,3,2,2,3,1,0,2.0,56,211.125,3.0,6,1,7,3,7.4318919168078,9.195226734166134
85.0,6,1974,81.0,168,0,1053,0,7.068172000388042,1,0,2,0,3,1,0,120,0,0,0,0,12.043553716032399,4,1,4,2,1,1,2,1,4,3,5,4,2,3,2,2,3,3,3,3,3,1,1,2,37,3540,3.0,120,167.57142857142858,2.0,4,5,7,2,7.067319848653476,9.271059107010888
107.0,5,2006,0.0,0,690,2076,0,7.638679823876112,1,0,2,1,2,1,216,229,0,0,0,0,13.049792684569493,4,1,7,1,1,1,4,2,6,4,5,4,3,5,2,2,4,3,4,3,3,2,2,3,1,5544,3.5,229,259.5,4.0,6,5,10,3,7.638198244285779,9.539068413863964
0.0,7,1950,0.0,0,792,792,725,7.325148957955575,0,0,1,0,3,1,0,0,0,0,0,0,12.345834587905333,4,2,5,3,1,1,2,2,4,3,2,3,3,2,2,2,3,2,2,3,3,2,1,3,78,0,1.0,0,189.625,3.0,4,6,8,2,6.674561391814426,9.344521553442203
78.0,7,2003,74.0,0,585,585,728,7.533158807455563,0,0,3,1,3,1,268,112,0,0,147,0,12.089538829274222,4,1,4,2,2,1,2,1,4,3,2,3,3,5,2,2,2,3,4,3,3,2,1,3,24,0,3.5,259,233.5,3.0,6,4,6,2,7.038783541388542,9.400216653174247
65.0,5,2006,0.0,0,756,756,797,7.348587530927593,0,0,2,1,3,1,0,45,0,0,0,0,12.136186518066006,5,1,6,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,2,4,2,0,2.5,45,221.85714285714286,2.0,6,1,7,2,6.628041376179533,9.002824076547672
0.0,5,1976,335.0,0,473,1012,0,6.942156705699469,1,0,1,0,3,1,0,0,0,0,0,0,12.042965307660024,4,2,3,2,1,1,2,1,3,3,4,4,3,3,2,2,2,3,2,3,3,2,1,3,35,2156,2.0,0,147.71428571428572,2.0,3,1,6,3,6.9411900550683745,9.419709489868552
60.0,5,1950,0.0,0,416,735,924,7.629975707027789,0,0,1,1,3,1,0,0,259,0,0,0,11.771436160121729,3,1,2,3,1,1,2,1,4,3,2,3,3,2,1,2,2,2,2,2,2,2,1,3,92,957,1.5,259,228.66666666666666,4.0,4,5,6,2,7.033506484287697,9.169622538697624
60.0,7,1950,0.0,96,246,876,0,6.8966943316227125,0,0,1,0,3,1,0,80,0,0,0,0,11.686878772093667,4,1,3,1,1,1,2,1,3,3,2,2,3,3,2,2,2,3,2,3,3,2,1,3,58,1068,1.0,80,141.14285714285714,2.0,2,1,5,1,6.895682697747868,8.881975184248867
93.0,5,1968,0.0,0,1045,2110,0,7.65491704784832,1,0,2,1,3,1,0,0,0,0,0,0,12.404923504275338,4,1,3,1,2,1,3,1,3,3,2,3,3,5,2,2,4,3,4,3,3,2,1,3,43,3195,3.5,0,234.44444444444446,4.0,4,5,7,2,7.6544432264701125,9.320180837655714
0.0,5,2003,163.0,0,1405,1405,0,7.2485040723706105,0,0,2,0,2,1,148,36,0,0,0,0,12.053795210084596,4,2,7,1,1,3,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,4,0,2.0,36,200.71428571428572,3.0,4,5,7,2,7.247792581767846,8.051022208190679
62.0,6,1968,0.0,0,354,864,0,6.774223886357614,1,0,1,0,3,1,33,0,0,0,0,600,11.77528972943772,4,1,3,1,1,1,2,1,3,3,2,2,3,3,2,2,2,3,3,3,3,1,1,3,42,1020,2.0,0,145.66666666666666,1.0,3,1,5,1,6.773080375655535,9.196140022575042
0.0,7,2003,0.0,1031,36,1192,651,7.681560362559537,1,0,2,1,3,1,220,47,0,0,0,0,12.591335046320818,4,2,6,3,1,1,3,1,3,3,5,2,3,3,2,2,3,3,3,3,3,1,1,4,34,250,3.5,47,216.7,5.0,2,6,7,2,7.323830566202317,9.772410288929185
60.0,5,2004,92.0,0,746,746,896,7.4127640174265625,0,0,2,1,3,1,178,128,0,0,0,0,12.016122061571728,4,1,2,3,1,3,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,6,0,2.5,128,207.0,3.0,6,5,7,2,6.633318433280377,8.843903650835497
52.0,6,1950,0.0,0,459,884,408,7.221105098182496,0,0,1,0,3,1,0,0,0,0,120,0,11.755871643580617,3,1,2,1,1,1,2,1,3,2,2,2,3,3,2,1,2,2,2,3,3,2,1,2,77,850,1.0,120,195.28571428571428,2.0,2,5,6,1,6.8658910748834385,8.738895704934043
91.0,5,1994,554.0,0,672,1986,0,7.59488438721652,1,0,2,0,2,1,262,36,0,0,0,0,12.616525295149378,4,2,7,1,2,1,3,2,4,3,5,4,3,5,2,2,3,3,4,3,3,2,1,3,15,5256,3.0,36,248.375,4.0,3,4,8,2,7.594381242551817,9.568294497413296
56.0,8,1950,0.0,0,864,864,0,6.762729506931879,0,0,1,0,2,1,0,96,0,0,0,0,11.511924964636645,4,1,2,1,1,1,2,2,2,3,2,3,3,5,2,2,2,1,1,1,3,2,1,1,88,0,1.0,96,172.8,1.0,2,1,5,0,6.761572768804055,8.309184527686298
59.0,5,2005,182.0,0,201,856,0,7.062191632286556,1,0,2,0,2,1,212,0,0,0,0,0,12.154779351142624,4,2,4,2,1,3,3,2,4,3,5,4,3,5,2,2,3,3,4,3,3,2,1,3,4,2620,3.0,0,194.33333333333334,2.0,6,1,7,2,7.061334366910438,9.168267595554275
65.0,8,1969,0.0,438,14,1054,0,6.961296045910167,1,0,1,1,3,1,180,0,0,0,80,0,11.925035115797062,4,1,3,1,1,1,2,1,4,3,2,3,2,4,2,2,2,3,2,3,3,2,1,3,40,1806,2.5,80,150.57142857142858,2.0,3,1,6,2,6.960347729101308,9.18512512283512
0.0,5,1999,0.0,0,841,841,783,7.424165281042028,0,0,2,1,3,1,0,103,0,0,0,0,12.106252310247962,4,2,4,3,1,1,2,2,4,3,2,3,3,5,2,2,2,3,4,3,3,2,1,4,11,0,2.5,103,209.375,3.0,6,4,6,2,6.79346613258001,10.113870026547724
80.0,6,1956,0.0,0,546,1050,0,6.957497370876951,0,0,1,0,2,1,0,0,0,0,0,0,11.766792188927278,4,1,3,1,2,1,2,1,3,3,2,3,3,4,2,2,2,3,2,3,3,2,1,3,54,1512,1.0,0,175.0,2.0,2,1,5,1,6.956545443151569,9.169622538697624
0.0,5,1989,0.0,0,1104,1104,684,7.489412083508719,1,0,1,0,5,1,120,0,0,0,0,0,11.992260421644849,4,1,5,1,1,1,2,1,3,3,4,3,3,5,2,1,2,3,2,3,3,2,1,2,53,0,2.0,0,198.66666666666666,2.0,2,5,4,1,7.00669522683704,9.328212292571072
60.0,6,1950,0.0,0,764,764,764,7.509335266016592,0,0,1,0,3,1,0,0,126,0,0,0,12.103486056755072,4,1,2,3,1,1,2,2,3,3,2,3,3,5,2,1,2,2,2,3,1,2,1,3,89,0,1.0,126,202.66666666666666,4.0,2,5,6,2,6.966024187106113,9.511629447834181
34.0,5,1999,0.0,0,1139,1405,0,7.198931240688173,1,0,2,0,2,1,144,68,0,0,0,0,12.106252310247962,2,1,3,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,4,3,3,2,1,4,11,1064,3.0,68,222.83333333333334,2.0,2,1,6,2,7.198183577101943,8.309184527686298
35.0,5,1999,218.0,0,241,691,739,7.2813856635702825,1,0,2,1,3,1,0,34,0,0,0,0,12.122147410592412,5,1,6,3,2,1,3,2,4,3,2,4,3,5,2,2,3,2,2,3,3,2,1,2,8,1800,3.5,34,207.42857142857142,2.0,2,1,7,2,6.569481420414296,8.225770799348734
60.0,4,1950,0.0,0,925,925,925,7.5443321080536885,0,0,1,1,4,2,0,0,264,0,0,0,11.711776323715394,3,2,2,3,2,1,1,1,3,3,2,3,3,3,1,1,2,2,2,3,1,1,1,2,98,0,1.5,264,188.9,3.0,2,5,7,1,6.871091294610546,9.222367752188902
89.0,5,2009,0.0,0,2002,2002,0,7.610357618312838,0,0,2,0,3,1,144,76,0,0,0,0,12.84397135185964,4,2,6,1,2,1,4,2,6,3,5,3,3,5,2,2,4,3,4,3,3,2,1,3,3,0,2.0,76,183.45454545454547,6.0,5,5,9,3,7.609862200913554,9.48910782703839
0.0,9,1997,632.0,0,536,728,1479,8.145549631783584,0,0,3,1,4,1,314,12,0,0,0,0,12.850554654108839,4,2,5,1,1,1,2,1,3,3,3,3,3,5,2,2,3,3,2,3,3,1,1,2,74,576,3.5,12,287.25,6.0,4,6,8,3,7.584773077612199,9.55400099583723
78.0,5,1958,180.0,0,414,874,650,7.329749689041512,0,0,1,1,3,1,0,0,0,0,0,0,11.877568578558138,4,1,3,1,1,1,2,1,3,3,2,2,3,3,2,1,2,3,2,3,3,1,1,2,50,920,1.5,0,190.5,3.0,2,1,5,1,6.773080375655535,9.336532397213942
0.0,6,1979,0.0,0,74,1332,192,7.329749689041512,2,0,0,1,0,1,268,0,0,0,0,0,12.468436909997665,4,1,5,1,2,1,3,2,4,3,5,4,3,3,2,2,3,3,4,3,3,2,1,2,32,5032,2.5,0,304.8,3.0,4,4,7,2,7.194436851100335,10.068832485122966
0.0,7,1968,0.0,0,1489,1489,0,7.306531398939505,0,0,2,0,3,1,0,0,0,0,0,0,12.132156962580005,4,2,4,1,2,1,2,1,3,3,2,3,3,4,2,2,3,3,3,3,3,2,1,3,42,0,2.0,0,186.125,3.0,4,5,6,2,7.305860032684009,9.122273893107732
0.0,6,1965,114.0,375,0,935,0,6.8416154764775925,1,0,1,0,3,1,180,0,0,0,0,0,11.827736204810263,4,2,3,1,2,1,2,1,3,3,2,2,2,3,2,2,2,3,2,3,3,1,1,3,42,1120,2.0,0,155.83333333333334,1.0,3,1,5,1,6.840546529288687,9.512442967089195
124.0,7,2006,84.0,0,300,1019,0,7.213768308118642,1,0,1,0,2,1,0,0,0,0,163,0,12.083905011555967,4,2,2,2,1,1,2,1,3,3,4,3,3,4,2,2,4,2,3,3,3,2,1,3,50,2157,2.0,163,226.16666666666666,2.0,4,5,6,1,7.213031659834869,9.351232110673664
53.0,6,2003,0.0,0,661,661,589,7.1316985104669115,0,0,2,0,3,1,242,0,81,0,0,0,11.842229212112828,4,1,5,1,1,1,2,2,3,3,2,3,3,5,2,2,2,2,2,3,3,2,1,2,98,0,2.0,81,138.88888888888889,4.0,2,5,5,2,6.493753839851686,8.587278798982926
95.0,5,1950,567.0,0,708,928,992,7.560601162768557,0,0,2,0,4,2,0,0,0,0,0,0,11.827736204810263,4,1,3,3,1,3,2,1,3,3,2,3,3,4,2,1,2,2,2,3,3,2,1,2,60,660,2.0,0,174.54545454545453,4.0,4,1,5,2,6.833031732786201,9.336620537886512
0.0,6,1972,0.0,0,130,723,660,7.241366283322318,0,1,1,1,3,1,294,116,0,0,0,0,11.99535161421452,4,2,4,3,1,1,2,1,3,4,2,2,3,3,2,2,2,3,2,3,3,2,1,4,38,1186,2.0,116,199.28571428571428,2.0,3,4,6,2,6.5998704992128365,9.467846701917901
0.0,5,1976,359.0,0,1152,1680,0,7.45298232946546,1,0,1,1,3,1,0,0,0,0,0,0,12.195517131590657,4,2,4,2,1,1,2,1,4,3,4,3,3,2,2,2,2,3,3,3,3,2,1,3,43,1584,2.5,0,215.5,3.0,3,5,6,2,7.452402451223638,9.790990521308983
75.0,5,2002,0.0,0,324,1128,903,7.616775808698373,1,0,2,1,3,1,0,211,0,0,0,0,12.375815420117268,4,1,5,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,7,3216,3.5,211,253.875,3.0,6,5,8,2,7.028201432058005,9.156306483483696
60.0,4,1950,0.0,0,698,698,430,7.029087564149662,0,0,1,0,2,1,30,0,164,0,0,0,11.133128103610641,1,1,1,1,1,1,2,1,3,3,2,3,3,3,2,1,2,2,3,3,3,2,1,2,91,0,1.0,164,161.14285714285714,3.0,2,1,4,2,6.548219102762372,8.922791623969637
67.0,5,2002,110.0,0,785,1573,0,7.3613754289773485,1,0,2,0,3,1,0,72,0,0,0,0,12.332705296463539,4,2,5,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,3,8,3152,3.0,72,224.71428571428572,2.0,6,1,7,2,7.360739903058278,9.191055610564316
50.0,5,1990,54.0,0,256,1309,0,7.200424892944957,1,0,2,0,2,1,0,58,0,0,90,0,12.100712129872347,4,2,6,1,2,1,2,1,4,3,2,3,3,3,2,2,2,3,4,4,3,2,1,3,17,3159,3.0,148,191.28571428571428,3.0,3,4,7,2,7.199678345691172,8.99342737041261
61.0,7,2008,0.0,144,364,1040,0,6.947937068614969,0,0,2,0,3,1,0,0,0,0,288,0,11.921718363171067,4,2,5,1,1,1,2,1,4,3,3,2,3,3,2,2,3,2,2,3,3,2,1,3,33,1064,2.0,288,173.33333333333334,1.0,3,1,5,2,6.946975992135418,9.082620630373812
94.0,5,1971,0.0,0,912,912,912,7.509335266016592,0,0,2,2,4,2,128,0,0,0,0,0,11.842229212112828,4,1,3,3,2,1,2,1,3,3,4,3,3,3,2,2,2,1,1,1,3,2,1,2,40,0,3.0,0,202.66666666666666,2.0,2,1,6,0,6.815639990074331,9.148571345578551
50.0,7,1990,0.0,0,804,804,748,7.803026643632217,0,0,2,0,4,1,272,0,42,0,116,0,12.037653993905211,4,1,3,1,1,1,2,2,3,3,2,3,3,5,2,2,3,2,2,3,3,2,1,2,92,0,2.0,158,222.45454545454547,5.0,2,5,6,1,7.4377951216719325,9.173572647783969
50.0,6,1950,0.0,0,780,780,587,7.253470382684528,0,0,1,0,4,1,45,0,0,0,0,0,11.794337924408413,3,1,2,1,1,1,2,1,3,3,2,3,3,5,2,1,2,2,2,3,3,2,1,2,71,0,1.0,0,201.71428571428572,1.0,2,5,6,1,6.715383386334681,8.699681400989514
0.0,5,1963,451.0,81,678,1328,0,7.192182058713246,1,0,1,1,3,1,0,26,0,0,0,0,11.870599909242044,4,1,4,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,2,3,3,2,1,3,48,1707,2.5,26,189.71428571428572,2.0,3,6,6,2,7.191429330036379,9.189218875354072
0.0,5,1964,621.0,0,812,1624,0,7.367077059881012,0,1,2,0,4,1,168,198,0,0,0,0,12.154779351142624,4,2,5,1,1,1,2,1,3,3,4,3,3,2,2,2,2,3,2,3,1,2,1,3,43,2436,2.5,198,197.75,2.0,2,1,5,2,7.366445148327599,10.505094936455558
